uid,address,title,summary,body,collection,terms,year_from,year_to,user,destination_dir
dor3704,http://www.dornc.com/publications/abstract/2012/table47.pdf|http://www.dornc.com/publications/abstract/2012/table47.xls,Statistical Abstract 2012: Gift Tax Collections,Statistical Abstract 2012: Table 47. Gift Tax Collections; Figure 47.1 Gift Tax Net Collections to General Fund ; Figure 47.2 Gift Tax Net Collections to General Fund % Change Statistical Abstract 2012: Table 47. Gift Tax Collections; Figure 47.1 Gift Tax Net Collections to General Fund ; Figure 47.2 Gift Tax Net Collections to General Fund % Change,Statistical Abstract 2012: Table 47. Gift Tax Collections; Figure 47.1 Gift Tax Net Collections to General Fund ; Figure 47.2 Gift Tax Net Collections to General Fund % Change Statistical Abstract 2012: Table 47. Gift Tax Collections; Figure 47.1 Gift Tax Net Collections to General Fund ; Figure 47.2 Gift Tax Net Collections to General Fund % Change,Reports,,2012,,0,reports
dor3705,http://www.dornc.com/publications/abstract/2012/table24.pdf|http://www.dornc.com/publications/abstract/2012/table24.xls,Statistical Abstract 2012: Gross Individual Income Tax Collections by Type of Payment,Statistical Abstract 2012: Table 24. Gross Individual Income Tax Collections by Type of Payment Statistical Abstract 2012: Table 24. Gross Individual Income Tax Collections by Type of Payment,Statistical Abstract 2012: Table 24. Gross Individual Income Tax Collections by Type of Payment Statistical Abstract 2012: Table 24. Gross Individual Income Tax Collections by Type of Payment,Reports,Individual Income Tax,2012,,0,reports
dor3706,http://www.dornc.com/publications/abstract/2012/figure23.1.pdf|http://www.dornc.com/publications/abstract/2012/figure23.1.xls|http://www.dornc.com/publications/abstract/2012/figure23.2.pdf|http://www.dornc.com/publications/abstract/2012/figure23.2.xls|http://www.dornc.com/publications/abstract/2012/figure23.3.pdf|http://www.dornc.com/publications/abstract/2012/figure23.3.xls|http://www.dornc.com/publications/abstract/2012/figure23.4.pdf|http://www.dornc.com/publications/abstract/2012/figure23.4.xls|http://www.dornc.com/publications/abstract/2012/table23.pdf|http://www.dornc.com/publications/abstract/2012/table23.xls,Statistical Abstract 2012: Individual Income Tax Collections,Statistical Abstract 2012: Figure 23.1 Individual Income Tax Collections Statistical Abstract 2012: Figure 23.1 Individual Income Tax Collections Statistical Abstract 2012: Figure 23.2 Growth Patterns of Individual Income Tax Collections Statistical Abstract 2012: Figure 23.2 Growth Patterns of Individual Income Tax Collections Statistical Abstract 2012: Figure 23.3 Individual Income Tax Refunds and % Change Statistical Abstract 2012: Figure 23.3 Individual Income Tax Refunds and % Change Statistical Abstract 2012: Figure 23.4 Individual Income Tax Refunds Issued per $1 Collection Statistical Abstract 2012: Figure 23.4 Individual Income Tax Refunds Issued per $1 Collection Statistical Abstract 2012: Table 23. Individual Income Tax Collections Statistical Abstract 2012: Table 23. Individual Income Tax Collections,Statistical Abstract 2012: Figure 23.1 Individual Income Tax Collections Statistical Abstract 2012: Figure 23.1 Individual Income Tax Collections Statistical Abstract 2012: Figure 23.2 Growth Patterns of Individual Income Tax Collections Statistical Abstract 2012: Figure 23.2 Growth Patterns of Individual Income Tax Collections Statistical Abstract 2012: Figure 23.3 Individual Income Tax Refunds and % Change Statistical Abstract 2012: Figure 23.3 Individual Income Tax Refunds and % Change Statistical Abstract 2012: Figure 23.4 Individual Income Tax Refunds Issued per $1 Collection Statistical Abstract 2012: Figure 23.4 Individual Income Tax Refunds Issued per $1 Collection Statistical Abstract 2012: Table 23. Individual Income Tax Collections Statistical Abstract 2012: Table 23. Individual Income Tax Collections,Reports,Individual Income Tax,2012,,0,reports
dor3707,http://www.dornc.com/publications/abstract/2012/table22.pdf|http://www.dornc.com/publications/abstract/2012/table22.xls,Statistical Abstract 2012: Individual Income Tax Rates and Net Collections and Personal Income for Those States Levying a Tax On Personal Income,Statistical Abstract 2012: Table 22. Individual Income Tax Rates and Net Collections and Personal Income for Those States Levying a Tax On Personal Income Statistical Abstract 2012: Table 22. Individual Income Tax Rates and Net Collections and Personal Income for Those States Levying a Tax On Personal Income,Statistical Abstract 2012: Table 22. Individual Income Tax Rates and Net Collections and Personal Income for Those States Levying a Tax On Personal Income Statistical Abstract 2012: Table 22. Individual Income Tax Rates and Net Collections and Personal Income for Those States Levying a Tax On Personal Income,Reports,Individual Income Tax,2012,,0,reports
dor3708,http://www.dornc.com/publications/abstract/2012/table49.pdf|http://www.dornc.com/publications/abstract/2012/table49.xls,Statistical Abstract 2012: Insurance Premium Tax and License Collections,Statistical Abstract 2012: Table 49. Insurance Premium Tax and License Collections; Figure 49.1 Insurance Tax Collections Contributed to General Fund ; Figure 49.2 Insurance Tax Collections Contributed to General Fund % Change Statistical Abstract 2012: Table 49. Insurance Premium Tax and License Collections; Figure 49.1 Insurance Tax Collections Contributed to General Fund ; Figure 49.2 Insurance Tax Collections Contributed to General Fund % Change,Statistical Abstract 2012: Table 49. Insurance Premium Tax and License Collections; Figure 49.1 Insurance Tax Collections Contributed to General Fund ; Figure 49.2 Insurance Tax Collections Contributed to General Fund % Change Statistical Abstract 2012: Table 49. Insurance Premium Tax and License Collections; Figure 49.1 Insurance Tax Collections Contributed to General Fund ; Figure 49.2 Insurance Tax Collections Contributed to General Fund % Change,Reports,Insurance Premium Tax,2012,,0,reports
dor3709,http://www.dornc.com/publications/abstract/2012/table50.pdf|http://www.dornc.com/publications/abstract/2012/table50.xls,Statistical Abstract 2012: Insurance Premium Tax Net Collections by Type,Statistical Abstract 2012: Table 50. Insurance Premium Tax Net Collections by Type Statistical Abstract 2012: Table 50. Insurance Premium Tax Net Collections by Type,Statistical Abstract 2012: Table 50. Insurance Premium Tax Net Collections by Type Statistical Abstract 2012: Table 50. Insurance Premium Tax Net Collections by Type,Reports,Insurance Premium Tax,2012,,0,reports
dor3710,http://www.dornc.com/publications/abstract/2012/table63.pdf|http://www.dornc.com/publications/abstract/2012/table63.xls,Statistical Abstract 2012: Local Government Shares of State Administered Tax Levies by Types of Taxes,Statistical Abstract 2012: Table 63. Local Government Shares of State Administered Tax Levies by Types of Taxes Statistical Abstract 2012: Table 63. Local Government Shares of State Administered Tax Levies by Types of Taxes,Statistical Abstract 2012: Table 63. Local Government Shares of State Administered Tax Levies by Types of Taxes Statistical Abstract 2012: Table 63. Local Government Shares of State Administered Tax Levies by Types of Taxes,Reports,"Property Tax,Sales & Use Tax,Excise Tax,Scrap Tire Disposal Tax,White Goods Disposal Tax,Alcoholic Beverages,Franchise Tax",2012,,0,reports
dor3711,http://www.dornc.com/publications/abstract/2012/table67.pdf|http://www.dornc.com/publications/abstract/2012/table67.xls,Statistical Abstract 2012: Local Property Tax Levies by Location of Property and Tax Jurisdictions,Statistical Abstract 2012: Table 67. Local Property Tax Levies by Location of Property and Tax Jurisdictions Statistical Abstract 2012: Table 67. Local Property Tax Levies by Location of Property and Tax Jurisdictions,Statistical Abstract 2012: Table 67. Local Property Tax Levies by Location of Property and Tax Jurisdictions Statistical Abstract 2012: Table 67. Local Property Tax Levies by Location of Property and Tax Jurisdictions,Reports,Property Tax,2012,,0,reports
dor3712,http://www.dornc.com/publications/abstract/2012/table52.pdf|http://www.dornc.com/publications/abstract/2012/table52.xls,Statistical Abstract 2012: Motor Fuel Excise Tax Rates and Net Collections by State,Statistical Abstract 2012: Table 52. Motor Fuel Excise Tax Rates and Net Collections by State Statistical Abstract 2012: Table 52. Motor Fuel Excise Tax Rates and Net Collections by State,Statistical Abstract 2012: Table 52. Motor Fuel Excise Tax Rates and Net Collections by State Statistical Abstract 2012: Table 52. Motor Fuel Excise Tax Rates and Net Collections by State,Reports,Motor Fuels Tax,2012,,0,reports
dor3713,http://www.dornc.com/publications/abstract/2012/figure53.1.pdf|http://www.dornc.com/publications/abstract/2012/figure53.1.xls|http://www.dornc.com/publications/abstract/2012/table53.pdf|http://www.dornc.com/publications/abstract/2012/table53.xls,Statistical Abstract 2012: Motor Fuels Tax Collections,Statistical Abstract 2012: Figure 53.1 Motor Fuels Tax Gross Collections; Figure 53.2 Gallons of Fuel on which Tax was Collected Statistical Abstract 2012: Figure 53.1 Motor Fuels Tax Gross Collections; Figure 53.2 Gallons of Fuel on which Tax was Collected Statistical Abstract 2012: Table 53. Motor Fuels Tax Collections Statistical Abstract 2012: Table 53. Motor Fuels Tax Collections,Statistical Abstract 2012: Figure 53.1 Motor Fuels Tax Gross Collections; Figure 53.2 Gallons of Fuel on which Tax was Collected Statistical Abstract 2012: Figure 53.1 Motor Fuels Tax Gross Collections; Figure 53.2 Gallons of Fuel on which Tax was Collected Statistical Abstract 2012: Table 53. Motor Fuels Tax Collections Statistical Abstract 2012: Table 53. Motor Fuels Tax Collections,Reports,Motor Fuels Tax,2012,,0,reports
dor3714,http://www.dornc.com/publications/abstract/2012/table12.pdf|http://www.dornc.com/publications/abstract/2012/table12.xls,Statistical Abstract 2012: Net Alcoholic Beverage Tax Collections by Type,Statistical Abstract 2012: Table 12. Net Alcoholic Beverage Tax Collections by Type Statistical Abstract 2012: Table 12. Net Alcoholic Beverage Tax Collections by Type,Statistical Abstract 2012: Table 12. Net Alcoholic Beverage Tax Collections by Type Statistical Abstract 2012: Table 12. Net Alcoholic Beverage Tax Collections by Type,Reports,"Alcoholic Beverages,Excise Tax",2012,,0,reports
dor3715,http://www.dornc.com/publications/abstract/2012/figure40.1.pdf|http://www.dornc.com/publications/abstract/2012/figure40.1.xls|http://www.dornc.com/publications/abstract/2012/table40.pdf|http://www.dornc.com/publications/abstract/2012/table40.xls,Statistical Abstract 2012: North Carolina Highway Use Tax Net Collections,Statistical Abstract 2012: Figure 40.1 Tax Collections Generated from Motor Vehicle Sales and Leases Statistical Abstract 2012: Figure 40.1 Tax Collections Generated from Motor Vehicle Sales and Leases Statistical Abstract 2012: Table 40. North Carolina Highway Use Tax Net Collections Statistical Abstract 2012: Table 40. North Carolina Highway Use Tax Net Collections,Statistical Abstract 2012: Figure 40.1 Tax Collections Generated from Motor Vehicle Sales and Leases Statistical Abstract 2012: Figure 40.1 Tax Collections Generated from Motor Vehicle Sales and Leases Statistical Abstract 2012: Table 40. North Carolina Highway Use Tax Net Collections Statistical Abstract 2012: Table 40. North Carolina Highway Use Tax Net Collections,Reports,Motor Vehicle Lease and Rental Tax,2012,,0,reports
dor3716,http://www.dornc.com/publications/abstract/2012/table25.pdf|http://www.dornc.com/publications/abstract/2012/table25.xls,Statistical Abstract 2012: North Carolina Individual Income Tax Net Collections as a Percent of North Carolina Personal Income,Statistical Abstract 2012: Table 25. North Carolina Individual Income Tax Net Collections as a Percent of North Carolina Personal Income; Figure 24.1 Individual Income Tax Gross Collections by Type of Payment ; Figure 25.1 North Carolina Individual Income Tax Net Collections as a % of North Carolina Personal Income Statistical Abstract 2012: Table 25. North Carolina Individual Income Tax Net Collections as a Percent of North Carolina Personal Income; Figure 24.1 Individual Income Tax Gross Collections by Type of Payment ; Figure 25.1 North Carolina Individual Income Tax Net Collections as a % of North Carolina Personal Income,Statistical Abstract 2012: Table 25. North Carolina Individual Income Tax Net Collections as a Percent of North Carolina Personal Income; Figure 24.1 Individual Income Tax Gross Collections by Type of Payment ; Figure 25.1 North Carolina Individual Income Tax Net Collections as a % of North Carolina Personal Income Statistical Abstract 2012: Table 25. North Carolina Individual Income Tax Net Collections as a Percent of North Carolina Personal Income; Figure 24.1 Individual Income Tax Gross Collections by Type of Payment ; Figure 25.1 North Carolina Individual Income Tax Net Collections as a % of North Carolina Personal Income,Reports,Individual Income Tax,2012,,0,reports
dor3717,http://www.dornc.com/publications/abstract/2012/table55.pdf|http://www.dornc.com/publications/abstract/2012/table55.xls,Statistical Abstract 2012: One-Quarter Cent Motor Fuels and Oil Inspection Fees,Statistical Abstract 2012: Table 55. One-Quarter Cent Motor Fuels and Oil Inspection Fees; Figure 55.1 Gallons on which Inspection Tax Was Paid by Type of Fuel Statistical Abstract 2012: Table 55. One-Quarter Cent Motor Fuels and Oil Inspection Fees; Figure 55.1 Gallons on which Inspection Tax Was Paid by Type of Fuel,Statistical Abstract 2012: Table 55. One-Quarter Cent Motor Fuels and Oil Inspection Fees; Figure 55.1 Gallons on which Inspection Tax Was Paid by Type of Fuel Statistical Abstract 2012: Table 55. One-Quarter Cent Motor Fuels and Oil Inspection Fees; Figure 55.1 Gallons on which Inspection Tax Was Paid by Type of Fuel,Reports,Motor Fuels Tax,2012,,0,reports
